Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
47,4,2.4804,1.224527,0.4173,0.2849,0.4173,0.2566,0.5636,-0.025752,1.8557,5.4108
48,1,2.5095,1.22395,0.3961,0.329,0.3961,0.324,0.5477,-0.056691,1.8826,5.509
48,2,2.3695,1.228416,0.4067,0.3275,0.4067,0.2706,0.5219,0.002013,1.7872,5.0319
48,3,2.3553,1.240506,0.3627,0.3038,0.3627,0.2952,0.5547,-0.018999,1.7707,4.9566
48,4,2.5017,1.223333,0.4225,0.3263,0.4225,0.2834,0.5732,-0.023283,1.8679,5.4845
49,1,2.4589,1.221221,0.4155,0.362,0.4155,0.281,0.5601,-0.026624,1.8579,5.3469
49,2,2.3956,1.244025,0.4102,0.3382,0.4102,0.3341,0.5178,-0.034767,1.7912,5.0825
49,3,2.4194,1.254163,0.3451,0.3117,0.3451,0.2797,0.5171,-0.03735,1.7988,5.1382
49,4,2.5349,1.240235,0.4067,0.3163,0.4067,0.2882,0.5312,-0.029129,1.885,5.5558
50,1,2.5187,1.241586,0.3468,0.3517,0.3468,0.2966,0.5253,-0.05654,1.8816,5.4986
50,2,2.4061,1.234699,0.4137,0.3583,0.4137,0.2706,0.5179,-0.016753,1.8077,5.1395
50,3,2.3498,1.237124,0.3556,0.3213,0.3556,0.3094,0.5491,-0.0103,1.757,4.946
50,4,2.5066,1.232313,0.4032,0.3589,0.4032,0.304,0.5318,-0.045843,1.8626,5.4801
51,1,2.5083,1.224968,0.3979,0.3078,0.3979,0.2763,0.5363,-0.039259,1.8714,5.5027
51,2,2.3683,1.228803,0.3873,0.3351,0.3873,0.3015,0.5195,-0.016824,1.7846,5.027
51,3,2.4779,1.237888,0.3715,0.3433,0.3715,0.3171,0.5443,-0.119016,1.8429,5.3714
51,4,2.5124,1.236507,0.419,0.2959,0.419,0.3039,0.546,-0.025204,1.8699,5.4895
52,1,2.4769,1.224505,0.4102,0.3265,0.4102,0.2721,0.5467,-0.02419,1.8666,5.399
52,2,2.402,1.224855,0.3926,0.3135,0.3926,0.3129,0.5334,-0.030514,1.8072,5.1485
52,3,2.393,1.23115,0.3697,0.314,0.3697,0.2937,0.555,-0.057601,1.8004,5.104
52,4,2.528,1.229192,0.3979,0.3621,0.3979,0.3261,0.5529,-0.057687,1.8728,5.5586
53,1,2.4728,1.223691,0.4067,0.2926,0.4067,0.2893,0.5631,-0.035512,1.8566,5.3872
53,2,2.3863,1.22155,0.382,0.3218,0.382,0.3218,0.543,-0.034295,1.8015,5.104
53,3,2.3464,1.231292,0.3574,0.3416,0.3574,0.3153,0.5537,-0.02156,1.7579,4.9483
53,4,2.498,1.214539,0.4173,0.3366,0.4173,0.3061,0.5875,-0.026173,1.8613,5.4928
54,1,2.4366,1.219427,0.3891,0.3113,0.3891,0.3049,0.5579,0.005079,1.8448,5.2765
54,2,2.3641,1.216368,0.3856,0.3169,0.3856,0.3156,0.5626,-0.028801,1.7939,5.042
54,3,2.3885,1.246087,0.338,0.3023,0.338,0.2934,0.5103,-0.041946,1.7866,5.0541
54,4,2.4888,1.226372,0.4032,0.2922,0.4032,0.2731,0.5471,-0.031304,1.8553,5.4344
55,1,2.4365,1.208891,0.4366,0.4293,0.4366,0.3659,0.5702,-0.016708,1.8474,5.3011
55,2,2.3979,1.218423,0.3908,0.3359,0.3908,0.3243,0.5542,-0.03479,1.7997,5.1499
55,3,2.3435,1.22965,0.3891,0.3457,0.3891,0.2951,0.5754,-0.015517,1.7756,4.9424
55,4,2.5667,1.244247,0.3873,0.3294,0.3873,0.3498,0.5374,-0.069641,1.9094,5.6525
56,1,2.4395,1.212108,0.4349,0.4546,0.4349,0.3073,0.5751,-0.001839,1.8427,5.3033
56,2,2.3779,1.218412,0.4032,0.3612,0.4032,0.3561,0.537,-0.031116,1.7988,5.0833
56,3,2.3405,1.215643,0.4155,0.3856,0.4155,0.3578,0.582,-0.032323,1.7592,4.965
56,4,2.455,1.210662,0.4049,0.3363,0.4049,0.349,0.5883,-0.010618,1.8438,5.3584
57,1,2.4509,1.195601,0.4102,0.3562,0.4102,0.3284,0.6026,-0.014542,1.8653,5.3801
57,2,2.3925,1.204076,0.4137,0.3648,0.4137,0.3594,0.5723,-0.046667,1.8047,5.1656
57,3,2.3562,1.230186,0.3803,0.4007,0.3803,0.3217,0.5556,-0.014944,1.7714,4.9834
57,4,2.4677,1.215419,0.4014,0.3312,0.4014,0.3329,0.5754,0.002988,1.843,5.3897
58,1,2.4488,1.190499,0.4278,0.3742,0.4278,0.3743,0.6153,-0.028834,1.862,5.3849
58,2,2.3894,1.195516,0.4313,0.3837,0.4313,0.3743,0.5896,-0.047843,1.8128,5.1751
58,3,2.3594,1.205466,0.375,0.2778,0.375,0.3045,0.6038,-0.04392,1.7822,5.0518
58,4,2.4947,1.222677,0.3996,0.3505,0.3996,0.3657,0.5789,-0.052653,1.857,5.4626
59,1,2.4531,1.217815,0.3891,0.3303,0.3891,0.3129,0.5479,-0.024774,1.852,5.3353
59,2,2.3608,1.220787,0.4261,0.5152,0.4261,0.3624,0.5788,-0.003276,1.7854,5.0209
59,3,2.3904,1.213712,0.3873,0.3421,0.3873,0.317,0.5927,-0.048707,1.8113,5.1359
59,4,2.5213,1.197081,0.4243,0.3519,0.4243,0.3589,0.6073,-0.071364,1.8949,5.6113
60,1,2.4927,1.1827,0.4419,0.3899,0.4419,0.4062,0.6064,-0.04785,1.8833,5.5494
60,2,2.3638,1.195967,0.4155,0.3111,0.4155,0.3544,0.5813,-0.036643,1.8007,5.0886
60,3,2.3437,1.212716,0.4014,0.3498,0.4014,0.3445,0.5938,-0.051346,1.7685,4.9827
60,4,2.4454,1.184898,0.4507,0.3791,0.4507,0.3933,0.6191,-0.02351,1.853,5.3864
61,1,2.4309,1.187345,0.4349,0.3805,0.4349,0.3768,0.6047,-0.013883,1.8475,5.3325
61,2,2.3994,1.188154,0.4225,0.3554,0.4225,0.3472,0.6106,-0.041303,1.8209,5.2258
61,3,2.4143,1.198732,0.4313,0.3932,0.4313,0.3826,0.6036,-0.098841,1.8338,5.2507
61,4,2.5687,1.210449,0.3996,0.3566,0.3996,0.3559,0.5917,-0.092092,1.9021,5.7381
62,1,2.457,1.179145,0.4313,0.3686,0.4313,0.3462,0.619,-0.031435,1.8753,5.4388
62,2,2.353,1.194077,0.4437,0.3587,0.4437,0.3806,0.6059,-0.004713,1.7918,5.0571
62,3,2.3185,1.17976,0.4296,0.4257,0.4296,0.3692,0.6424,-0.024823,1.7665,4.9756
62,4,2.4916,1.192305,0.4331,0.3713,0.4331,0.388,0.6179,-0.043867,1.8833,5.5234
63,1,2.4044,1.164384,0.4771,0.414,0.4771,0.4054,0.625,-0.029134,1.8481,5.2976
63,2,2.3507,1.17689,0.4507,0.3394,0.4507,0.3845,0.6162,-0.021201,1.7929,5.0896
63,3,2.312,1.185809,0.4155,0.3751,0.4155,0.3802,0.6222,-0.008645,1.7551,4.9398
63,4,2.4532,1.174827,0.4454,0.3188,0.4454,0.3704,0.6326,-0.034537,1.8529,5.436
64,1,2.4109,1.1529,0.4683,0.3559,0.4683,0.4021,0.6357,-0.021657,1.8673,5.3462
