Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
50,4,2.0891,0.678168,0.7095,0.7014,0.7095,0.6992,0.8942,-0.019674,1.8458,5.3811
51,1,2.0574,0.641534,0.7042,0.6941,0.7042,0.696,0.8988,-0.038178,1.8531,5.3611
51,2,1.9771,0.648801,0.7218,0.7149,0.7218,0.7108,0.8962,-0.005647,1.7953,5.0764
51,3,1.9337,0.632725,0.7218,0.7119,0.7218,0.715,0.9068,-0.018651,1.7688,4.9692
51,4,2.0921,0.646815,0.7113,0.7182,0.7113,0.7123,0.9018,-0.023835,1.8717,5.4644
52,1,2.0426,0.63555,0.7095,0.6959,0.7095,0.698,0.8966,-0.02201,1.8496,5.3256
52,2,1.9997,0.682122,0.7025,0.6848,0.7025,0.6886,0.8826,-0.015036,1.7991,5.0741
52,3,1.9651,0.678689,0.6989,0.7,0.6989,0.6926,0.8872,-0.016342,1.768,4.9668
52,4,2.0774,0.651045,0.713,0.7045,0.713,0.7066,0.8963,-0.025752,1.8532,5.4055
53,1,2.0765,0.683988,0.7077,0.6947,0.7077,0.6964,0.8877,-0.012097,1.8516,5.3258
53,2,1.9575,0.643791,0.7254,0.7172,0.7254,0.7152,0.8928,-0.007781,1.7847,5.0227
53,3,1.972,0.678392,0.6655,0.6517,0.6655,0.6516,0.8874,-0.026384,1.7794,4.9904
53,4,2.1009,0.688119,0.7095,0.708,0.7095,0.703,0.888,-0.022605,1.8498,5.3972
54,1,2.0713,0.666886,0.7113,0.701,0.7113,0.7043,0.8933,-0.01599,1.8571,5.3484
54,2,1.9878,0.643333,0.7271,0.7214,0.7271,0.7189,0.9022,-0.027546,1.808,5.125
54,3,1.9436,0.637138,0.7165,0.6974,0.7165,0.7029,0.905,-0.034116,1.7778,4.9919
54,4,2.0587,0.61306,0.7271,0.7242,0.7271,0.7221,0.9034,-0.010975,1.8601,5.4317
55,1,2.0566,0.663362,0.7042,0.6936,0.7042,0.6947,0.8895,-0.020245,1.8475,5.3074
55,2,1.9315,0.590641,0.757,0.748,0.757,0.7481,0.9129,-0.029802,1.7774,5.0603
55,3,1.9495,0.68529,0.6901,0.6833,0.6901,0.6844,0.8891,-0.013175,1.753,4.8994
55,4,2.1287,0.724401,0.6884,0.6885,0.6884,0.6813,0.8765,-0.01948,1.8499,5.4055
56,1,2.1048,0.707229,0.6919,0.6778,0.6919,0.6827,0.882,-0.024091,1.8603,5.3658
56,2,1.9784,0.643178,0.713,0.7021,0.713,0.7019,0.8995,-0.027987,1.7958,5.094
56,3,1.9742,0.702738,0.6972,0.6954,0.6972,0.6884,0.8803,-0.014331,1.765,4.9409
56,4,2.066,0.638704,0.7095,0.711,0.7095,0.7065,0.8963,-0.017652,1.8425,5.3965
57,1,2.0636,0.648573,0.7148,0.7044,0.7148,0.7065,0.895,-0.020249,1.8542,5.3653
57,2,1.9606,0.626352,0.7324,0.7248,0.7324,0.7173,0.9023,-0.008803,1.7877,5.0738
57,3,1.9324,0.634308,0.7342,0.7224,0.7342,0.7225,0.8961,-0.022052,1.7715,4.9613
57,4,2.0679,0.65823,0.7113,0.7018,0.7113,0.7011,0.9014,0.002428,1.8453,5.3571
58,1,2.1037,0.659002,0.7254,0.7164,0.7254,0.7175,0.8938,-0.051995,1.8801,5.4747
58,2,1.95,0.622596,0.7201,0.7101,0.7201,0.7133,0.9039,0.004051,1.7952,5.0474
58,3,1.9187,0.647678,0.6972,0.684,0.6972,0.687,0.9007,-0.021123,1.7529,4.8845
58,4,2.0568,0.628687,0.7025,0.6959,0.7025,0.6945,0.9006,-0.024812,1.8446,5.3891
59,1,2.0112,0.589184,0.7412,0.7347,0.7412,0.7368,0.9083,-0.019043,1.8498,5.3292
59,2,1.9014,0.563734,0.7482,0.7358,0.7482,0.7348,0.9163,-0.00324,1.7782,5.0227
59,3,1.9665,0.665314,0.7306,0.7244,0.7306,0.7211,0.8945,-0.027565,1.7715,5.0026
59,4,2.0419,0.626639,0.7254,0.729,0.7254,0.7243,0.9075,0.000535,1.8405,5.3442
60,1,2.0791,0.693445,0.6989,0.6923,0.6989,0.6947,0.8878,-0.009392,1.8573,5.3122
60,2,1.9473,0.632255,0.7271,0.7118,0.7271,0.7123,0.9017,-0.034988,1.7854,5.0156
60,3,1.9159,0.612196,0.7218,0.7137,0.7218,0.716,0.9091,-0.022502,1.7674,4.958
60,4,2.0244,0.597399,0.7465,0.7418,0.7465,0.7385,0.906,-0.007519,1.845,5.3539
61,1,2.0327,0.649782,0.7324,0.7193,0.7324,0.7233,0.8939,-0.002017,1.838,5.2596
61,2,2.0116,0.674995,0.6989,0.6884,0.6989,0.6896,0.8943,-0.026252,1.8023,5.1304
61,3,1.9263,0.657044,0.6972,0.6843,0.6972,0.6872,0.8953,-0.018324,1.753,4.8878
61,4,2.0529,0.622283,0.7236,0.7161,0.7236,0.7175,0.9021,-0.03996,1.8501,5.3911
62,1,2.038,0.621227,0.7218,0.7064,0.7218,0.7086,0.9026,-0.008591,1.8485,5.3439
62,2,1.9278,0.583715,0.75,0.7358,0.75,0.7377,0.9091,-0.027635,1.7902,5.0641
62,3,1.9095,0.619093,0.7183,0.7137,0.7183,0.7128,0.9028,-0.018754,1.7627,4.9203
62,4,2.0632,0.623778,0.7306,0.7298,0.7306,0.7276,0.9036,-0.019928,1.8526,5.4217
63,1,2.0114,0.605863,0.7271,0.7209,0.7271,0.7232,0.9108,-0.006299,1.8485,5.2908
63,2,1.9426,0.601711,0.7377,0.7232,0.7377,0.7255,0.9085,-0.033842,1.7886,5.0715
63,3,1.8778,0.564226,0.7588,0.7674,0.7588,0.7516,0.9187,0.003229,1.7629,4.9428
63,4,2.0466,0.603667,0.7271,0.7113,0.7271,0.7137,0.902,-0.024526,1.8477,5.4135
64,1,2.0055,0.619545,0.7324,0.7285,0.7324,0.7278,0.9039,0.003735,1.838,5.2395
