Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
45,2,2.4004,1.212612,0.4331,0.3082,0.4331,0.3469,0.5827,-0.038563,1.8116,5.1719
45,3,2.3562,1.222044,0.4349,0.3064,0.4349,0.3562,0.5819,-0.021607,1.7795,5.0025
45,4,2.4857,1.218141,0.4419,0.3189,0.4419,0.3701,0.5771,-0.045882,1.8637,5.4435
46,1,2.4523,1.186429,0.463,0.3371,0.463,0.3889,0.63,-0.035495,1.8694,5.4059
46,2,2.3653,1.188134,0.4736,0.349,0.4736,0.4017,0.6252,-0.044576,1.8003,5.112
46,3,2.3519,1.200257,0.4648,0.3297,0.4648,0.3853,0.6241,-0.043526,1.7846,5.039
46,4,2.49,1.215344,0.4542,0.3238,0.4542,0.3767,0.5956,-0.05822,1.8658,5.4643
47,1,2.4541,1.209021,0.4683,0.3439,0.4683,0.3962,0.5829,-0.026923,1.8611,5.3591
47,2,2.3669,1.189158,0.4701,0.3457,0.4701,0.3983,0.624,-0.023369,1.8005,5.1149
47,3,2.3508,1.19798,0.463,0.3275,0.463,0.3829,0.6343,-0.023383,1.7821,5.0406
47,4,2.4779,1.194573,0.4736,0.3419,0.4736,0.3966,0.6166,-0.035738,1.8668,5.4723
48,1,2.4391,1.192901,0.4613,0.34,0.4613,0.3915,0.6039,-0.016641,1.8594,5.3468
48,2,2.3775,1.193927,0.463,0.3402,0.463,0.3922,0.6083,-0.044147,1.8009,5.1393
48,3,2.3575,1.200547,0.4577,0.3256,0.4577,0.3805,0.6302,-0.029283,1.7884,5.057
48,4,2.4593,1.190011,0.4683,0.3415,0.4683,0.3949,0.6192,-0.023165,1.856,5.4209
49,1,2.448,1.183542,0.4947,0.3641,0.4947,0.4195,0.6236,-0.046016,1.8644,5.3985
49,2,2.3559,1.186318,0.4648,0.3394,0.4648,0.3922,0.6118,-0.025977,1.7949,5.0851
49,3,2.3319,1.192218,0.4789,0.3558,0.4789,0.4032,0.6196,-0.044874,1.7742,4.9911
49,4,2.4644,1.177298,0.4718,0.3843,0.4718,0.4008,0.6362,-0.053327,1.8694,5.4677
50,1,2.4447,1.191939,0.4613,0.3453,0.4613,0.393,0.6178,-0.020913,1.8638,5.3678
50,2,2.3679,1.17559,0.4489,0.325,0.4489,0.3754,0.6375,-0.042561,1.8051,5.15
50,3,2.3316,1.187765,0.4789,0.3466,0.4789,0.4014,0.6419,-0.044199,1.7748,5.0007
50,4,2.4826,1.179936,0.4736,0.3428,0.4736,0.3975,0.6366,-0.053083,1.8735,5.5222
51,1,2.4422,1.16997,0.4965,0.3686,0.4965,0.4228,0.6354,-0.025657,1.8725,5.4108
51,2,2.3721,1.155607,0.493,0.3631,0.493,0.418,0.6366,-0.047043,1.817,5.2105
51,3,2.3442,1.174237,0.4824,0.3523,0.4824,0.4049,0.6432,-0.023165,1.7867,5.074
51,4,2.4749,1.198165,0.4665,0.3417,0.4665,0.3944,0.6209,-0.019661,1.861,5.4538
52,1,2.4432,1.165777,0.5106,0.5676,0.5106,0.434,0.6402,-0.042925,1.8748,5.424
52,2,2.3805,1.187932,0.4736,0.355,0.4736,0.4032,0.6195,-0.023168,1.8139,5.1633
52,3,2.3394,1.183601,0.4736,0.3428,0.4736,0.3965,0.6399,-0.04063,1.7878,5.0361
52,4,2.4822,1.193256,0.4366,0.3888,0.4366,0.3644,0.6278,-0.020303,1.8726,5.4899
53,1,2.4387,1.157366,0.493,0.3688,0.493,0.421,0.6511,-0.047382,1.8729,5.4284
53,2,2.3523,1.164041,0.4806,0.3572,0.4806,0.409,0.6378,-0.043189,1.8007,5.1251
53,3,2.3363,1.176031,0.4736,0.4893,0.4736,0.4068,0.6425,-0.030656,1.7872,5.0437
53,4,2.4597,1.174428,0.463,0.41,0.463,0.3962,0.6403,-0.021358,1.8596,5.4587
54,1,2.4168,1.132119,0.5211,0.4883,0.5211,0.448,0.674,-0.028364,1.8645,5.4144
54,2,2.331,1.140937,0.4965,0.3703,0.4965,0.4221,0.6685,-0.032823,1.7989,5.108
54,3,2.3542,1.167519,0.4806,0.4589,0.4806,0.411,0.6536,-0.019738,1.8019,5.1231
54,4,2.4765,1.167262,0.4789,0.4202,0.4789,0.4116,0.6491,-0.040063,1.8758,5.5315
55,1,2.4244,1.15952,0.4965,0.4318,0.4965,0.425,0.6466,-0.023177,1.8623,5.3759
55,2,2.3628,1.150166,0.5123,0.4815,0.5123,0.4379,0.653,-0.033787,1.811,5.1922
55,3,2.3282,1.189885,0.4701,0.3985,0.4701,0.398,0.6435,-0.029649,1.774,4.9842
55,4,2.4677,1.173444,0.4683,0.4178,0.4683,0.402,0.6423,-0.060305,1.866,5.4878
56,1,2.4204,1.145266,0.5088,0.4746,0.5088,0.4414,0.6628,-0.018087,1.8691,5.3958
56,2,2.3488,1.139663,0.4859,0.3628,0.4859,0.414,0.6647,-0.040377,1.8121,5.1702
56,3,2.3211,1.159237,0.4912,0.4194,0.4912,0.4179,0.6622,-0.029686,1.7854,5.032
56,4,2.4492,1.149805,0.4789,0.4156,0.4789,0.4138,0.673,-0.042842,1.8659,5.4811
57,1,2.4153,1.162183,0.4894,0.3697,0.4894,0.4192,0.6491,-0.024201,1.8563,5.3391
57,2,2.3705,1.168048,0.4718,0.4525,0.4718,0.4094,0.6463,-0.02222,1.8137,5.1762
57,3,2.334,1.185036,0.4754,0.4216,0.4754,0.4079,0.6368,-0.004241,1.7785,5.0149
57,4,2.4634,1.167718,0.4824,0.416,0.4824,0.4077,0.6601,-0.042144,1.8703,5.4867
58,1,2.4039,1.13681,0.5088,0.5697,0.5088,0.4379,0.6752,-0.044701,1.8587,5.3604
58,2,2.3618,1.143094,0.4947,0.3675,0.4947,0.4205,0.6607,-0.05697,1.8164,5.2056
58,3,2.3074,1.156084,0.4789,0.46,0.4789,0.4198,0.6629,-0.051326,1.7727,4.9937
58,4,2.4529,1.155066,0.4947,0.4479,0.4947,0.426,0.6542,-0.044213,1.8663,5.4812
59,1,2.4482,1.159768,0.5018,0.3723,0.5018,0.4269,0.6464,-0.062788,1.8662,5.4546
59,2,2.3431,1.146434,0.5018,0.5751,0.5018,0.4287,0.6548,-0.036718,1.8086,5.1353
59,3,2.3204,1.144035,0.507,0.4832,0.507,0.4416,0.6745,-0.039155,1.7907,5.0654
59,4,2.4782,1.183068,0.4754,0.3886,0.4754,0.4099,0.6395,-0.033522,1.8702,5.5002
60,1,2.4275,1.151442,0.4824,0.3596,0.4824,0.4114,0.667,-0.031182,1.866,5.4048
60,2,2.3511,1.147157,0.5018,0.4726,0.5018,0.4389,0.6609,-0.004681,1.8126,5.1604
60,3,2.2985,1.144728,0.493,0.404,0.493,0.4216,0.6841,-0.021788,1.7775,4.9906
60,4,2.4645,1.152773,0.4842,0.4166,0.4842,0.4171,0.6583,-0.036579,1.8755,5.5252
61,1,2.4135,1.141645,0.5053,0.4772,0.5053,0.4367,0.6618,-0.019416,1.8591,5.3811
61,2,2.3305,1.129014,0.5088,0.4955,0.5088,0.4434,0.6784,-0.001549,1.8068,5.1339
61,3,2.3039,1.139537,0.4965,0.4279,0.4965,0.4308,0.6855,-0.027544,1.7799,5.0206
61,4,2.4538,1.153684,0.4665,0.3869,0.4665,0.4042,0.6648,-0.051476,1.8685,5.4875
62,1,2.4009,1.123112,0.5106,0.4441,0.5106,0.4498,0.6874,-0.037114,1.8657,5.3823
62,2,2.3391,1.139886,0.507,0.4828,0.507,0.4406,0.6669,-0.027569,1.8039,5.1373
62,3,2.3038,1.127539,0.5053,0.4411,0.5053,0.4377,0.6965,-0.017741,1.7858,5.0483
62,4,2.4416,1.146842,0.4806,0.4217,0.4806,0.4182,0.6665,-0.019433,1.862,5.4627
63,1,2.4186,1.130922,0.5158,0.576,0.5158,0.4418,0.6753,-0.035173,1.8742,5.4231
63,2,2.3564,1.158157,0.4947,0.4119,0.4947,0.4197,0.6531,-0.044937,1.8102,5.1524
63,3,2.2983,1.117364,0.5264,0.5421,0.5264,0.4474,0.7034,-0.021131,1.7888,5.0539
